Todas as mensagens de registro de eventos.
Data:	2000-01-02 07:43:48
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
82195     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:12:22 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82196     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:12:25 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82197     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:12:28 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82198     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:12:39 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82199     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:13:31 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82200     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:13:48 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82201     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:13:52 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82202     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:13:55 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82203     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:14:06 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82204     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:14:58 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82205     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:15:15 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82206     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:15:18 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82207     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:15:22 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82208     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:15:33 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82209     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:16:25 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82210     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:16:42 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82211     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:16:45 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82212     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:16:49 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82213     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:16:59 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82214     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:17:52 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82215     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:18:09 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82216     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:18:12 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82217     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:18:16 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82218     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:18:26 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82219     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:19:19 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82220     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:19:36 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82221     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:19:39 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82222     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:19:43 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82223     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:19:53 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82224     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:20:46 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82225     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:21:03 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82226     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:21:06 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82227     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:21:10 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82228     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:21:21 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82229     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:22:13 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82230     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:22:30 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82231     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:22:34 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82232     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:22:37 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82233     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:22:48 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82234     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:23:40 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82235     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:23:57 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82236     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:24:01 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82237     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:24:04 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82238     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:24:15 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82239     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:25:08 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82240     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:25:25 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82241     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:25:28 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82242     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:25:32 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82243     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:25:42 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82244     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:26:35 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82245     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:26:52 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
82246     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:26:55 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
82247     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:26:59 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
82248     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:27:10 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
82249     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:28:02 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
82250     	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-02 06:28:19 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
